Date,Ticker,Close,High,Low,Open,Volume
2015-01-08,MA,79.99954223632812,80.08372645572518,79.53187274388046,79.68153040677737,5174200
2015-01-08,META,77.63768005371094,77.6873362435156,75.55224888191928,76.20766664381,23961000
2015-01-08,MSFT,40.47357177734375,40.60964585357478,39.733669190603884,39.759182066065364,29645200
2015-01-08,NVDA,0.4765329658985138,0.47941233938820427,0.4642957143787462,0.4645356717041556,283780000
2015-01-08,PG,66.53138732910156,66.62633140547858,65.82298416768292,66.07859769161907,6823300
2015-01-08,TSLA,14.041333198547363,14.25333309173584,14.000666618347168,14.187333106994629,51637500
2015-01-08,UNH,87.76647186279297,88.00119177975691,84.43017584353164,85.14270086107528,5346100
2015-01-08,V,61.083099365234375,61.23785312127521,60.66271107595846,60.79437230650099,10443200
2015-01-09,AAPL,24.808473587036133,25.083113830448443,24.40980090321807,24.954652444574595,214798000
2015-01-09,AMZN,14.846500396728516,15.143500328063965,14.833999633789062,15.074000358581543,51848000
2015-01-09,BRK-B,149.47000122070312,151.69000244140625,149.25999450683594,151.64999389648438,3360200
2015-01-09,GOOGL,24.84825325012207,25.239299626508316,24.745530930705662,25.218457197288135,42000000
2015-01-09,HD,81.02979278564453,82.56710916931718,80.97571650764215,82.56710916931718,5717600
2015-01-09,JNJ,76.85623168945312,77.99874675528999,76.71707720766784,77.99874675528999,7364800
2015-01-09,JPM,44.16659927368164,45.245830862468324,44.129384978744596,45.19373028170271,15396200
2015-01-09,MA,78.98002624511719,80.43915277943425,78.94261182935648,80.41109375163124,4582200
2015-01-09,META,77.20072937011719,78.0746298160812,76.66447434458584,77.65753752302075,21157000
2015-01-09,MSFT,40.133384704589844,40.66917779564242,39.88675267344921,40.49058118004552,23944200
2015-01-09,NVDA,0.4784523844718933,0.48205160017387927,0.4717338961678468,0.47821245582762517,209540000
2015-01-09,PG,65.9106216430664,66.5898116512922,65.81568314129721,66.5898116512922,4872800
2015-01-09,TSLA,13.77733325958252,13.998666763305664,13.663999557495117,13.928000450134277,70024500
2015-01-09,UNH,86.94497680664062,87.70779577142419,86.25759873482363,87.5317606257049,3397600
2015-01-09,V,60.177635192871094,61.08770324909836,60.00208692344687,60.88905541017112,10523600
2015-01-12,AAPL,24.19717025756836,24.945786907555252,24.09750295530747,24.939142646043436,198603200
2015-01-12,AMZN,14.570500373840332,14.92549991607666,14.46399974822998,14.878000259399414,68428000
2015-01-12,BRK-B,148.27999877929688,150.1199951171875,147.9499969482422,149.9600067138672,5919400
2015-01-12,GOOGL,24.6666259765625,24.826417927884677,24.36143111102275,24.77480783466235,57138000
2015-01-12,HD,80.66669464111328,81.33879047645236,80.38858642606755,81.24608577347999,4992900
2015-01-12,JNJ,76.5925521850586,77.50070479002372,76.3874860085472,77.0246551159027,6839000
2015-01-12,JPM,43.78700256347656,44.211251710538015,43.3701951386143,44.12193400853791,15455200
2015-01-12,MA,77.9698715209961,79.36352484578077,77.54897176113062,78.95198047544402,4030100
2015-01-12,META,76.18780517578125,77.45892478045602,75.68134085388192,77.30003104163643,19190200
2015-01-12,MSFT,39.631614685058594,40.43105279193998,39.42750517489556,40.32899479259629,23651900
2015-01-12,NVDA,0.472453773021698,0.47989210499692775,0.46813474247491293,0.4796521477317403,190732000
2015-01-12,PG,65.66961669921875,66.18083815425852,65.37019184529474,66.07859497761761,5250900
2015-01-12,TSLA,13.480667114257812,13.631333351135254,13.283332824707031,13.536666870117188,89254500
2015-01-12,UNH,85.96420288085938,87.17968633406228,85.42771301505609,87.03718261246595,3051500
2015-01-12,V,60.05984115600586,60.51718732303365,59.85658324188236,60.29544693098986,6425600
2015-01-13,AAPL,24.412015914916992,24.983446191297645,24.121871831314078,24.680011891872518,268367600
2015-01-13,AMZN,14.737000465393066,15.074999809265137,14.661499977111816,14.87399959564209,82728000
2015-01-13,BRK-B,148.6300048828125,150.99000549316406,147.77000427246094,149.9499969482422,3908100
2015-01-13,GOOGL,24.9018497467041,25.239300231443412,24.676552735965288,24.940060867856943,60958000
2015-01-13,HD,80.1336669921875,81.918189976113,79.68560305619526,81.4315034970075,5395200
2015-01-13,JNJ,76.7243881225586,77.87422836197887,76.3435461140428,77.22240841917828,10151100
2015-01-13,JPM,43.79444885253906,44.43454492061389,43.44462824806361,44.10705232433267,21644700
2015-01-13,MA,78.1475830078125,79.7283012008764,77.38995350029639,78.65265983139543,4222100
2015-01-13,META,75.91967010498047,77.53836778859728,75.32383376701954,76.6942656784468,25179600
2015-01-13,MSFT,39.4275016784668,40.745719899265985,39.17236319125758,39.946285107540604,35270600
2015-01-13,NVDA,0.471733957529068,0.4856508218397424,0.46837472724198803,0.47605298832945664,236720000
2015-01-13,PG,65.94715118408203,66.82352302784382,65.560081288387,66.29769769285222,6727100
2015-01-13,TSLA,13.616666793823242,13.840666770935059,13.394000053405762,13.554667472839355,67159500
2015-01-13,UNH,86.40013122558594,88.5209445289627,85.36906057688475,87.12942541103148,3856500
2015-01-13,V,60.235374450683594,61.39721148333827,59.84963212140939,60.52178934612188,10284000
2015-01-14,AAPL,24.318988800048828,24.471811893300426,24.03105839224342,24.15066017595681,195826400
2015-01-14,AMZN,14.66349983215332,14.795499801635742,14.324999809265137,14.596500396728516,110774000
2015-01-14,BRK-B,147.82000732421875,148.3699951171875,146.4199981689453,147.27000427246094,4802800
2015-01-14,GOOGL,25.10679817199707,25.222425374457995,24.7212132549497,24.83336482637398,52800000
2015-01-14,HD,79.29161834716797,79.88646329319998,78.70450026759502,79.12166264830168,5384400
2015-01-14,JNJ,76.16778564453125,76.48271036637463,75.80891975747475,76.06525253394368,8887700
2015-01-14,JPM,42.283531188964844,43.79445381918881,41.13731265052719,43.79445381918881,49602300
2015-01-14,MA,78.06339263916016,78.08210341549264,76.54814087939255,76.6977985457712,5084300
2015-01-14,META,75.75084686279297,76.66446303380872,75.50258110481242,75.88987508114451,25918600
2015-01-14,MSFT,39.087318420410156,39.32545050848688,38.7981605768087,39.087318420410156,29719600
2015-01-14,NVDA,0.47365355491638184,0.4750932414603252,0.4654954074441737,0.4666951366961926,155260000
2015-01-14,PG,65.72074127197266,65.84489848224776,65.31176854683724,65.53086426206578,6418200
2015-01-14,TSLA,12.845999717712402,13.013333320617676,12.333333015441895,12.388667106628418,173278500
2015-01-14,UNH,86.6180648803711,86.74380611399631,84.81579091964899,85.17624571179341,4725600
2015-01-14,V,59.0296516418457,59.73183761425646,58.69703760486158,59.27911569408299,12225200
2015-01-15,AAPL,23.658964157104492,24.376573158668013,23.623527530872572,24.36328463505503,240056000
2015-01-15,AMZN,14.34749984741211,14.800000190734863,14.340999603271484,14.699999809265137,88384000
2015-01-15,BRK-B,147.5800018310547,148.52999877929688,146.8000030517578,148.52999877929688,2892200
2015-01-15,GOOGL,25.011518478393555,25.29636498418844,24.912268013501418,25.253688174016048,51068000
2015-01-15,HD,78.03238677978516,80.07184276547663,77.88560583053896,79.81690929379758,6895000
2015-01-15,JNJ,75.0618667602539,76.11649915018671,74.6663796140291,75.41341275277617,10834800
2015-01-15,JPM,40.92890167236328,42.13466226462762,40.56419481829687,41.47967997531871,42458100
2015-01-15,MA,76.93163299560547,78.69006775223401,76.86615955083926,78.38141130466201,4331500
2015-01-15,META,73.53631591796875,76.03883126732299,73.02985168214057,75.87001238087,34134000
2015-01-15,MSFT,38.6790885925293,39.4445072183706,38.61955639321514,39.30843315647232,32750800
2015-01-15,NVDA,0.47029420733451843,0.47989203896051447,0.4700542501023507,0.47701269519347456,188932000
2015-01-15,PG,65.62581634521484,66.093215434029,65.24605110315544,66.08591075618722,6768200
2015-01-15,TSLA,12.791333198547363,13.050000190734863,12.666666984558105,12.965999603271484,78247500
2015-01-15,UNH,87.56529235839844,87.67426466934138,86.4503967027003,86.81085144869805,5888900
2015-01-15,V,58.468379974365234,59.470839382875965,58.29052313591981,59.29529109186494,10569200
2015-01-16,AAPL,23.47513198852539,23.827293076803485,23.300159102999938,23.705475976187053,314053200
2015-01-16,AMZN,14.536999702453613,14.53950023651123,14.262499809265137,14.314000129699707,69564000
2015-01-16,BRK-B,149.2100067138672,149.25999450683594,146.55999755859375,147.1999969482422,4313800
2015-01-16,GOOGL,25.331602096557617,25.350954698690078,24.965863850974774,24.968841611236375,49658000
2015-01-16,HD,80.43494415283203,80.58171923629689,77.43755683215235,77.9165223044959,6403800
2015-01-16,JNJ,76.19705963134766,76.62184273129253,74.70299898120744,74.7469401337418,14092300
2015-01-16,JPM,41.628543853759766,41.68064443215848,40.66839975595166,40.68328604110395,29368900
2015-01-16,MA,78.38141632080078,78.43753438102883,76.53879722522572,76.74457296082284,4763700
2015-01-16,META,74.65850067138672,74.79752893001447,73.3277918833431,73.52640909314835,21791500
2015-01-16,MSFT,39.32545471191406,39.35947080447908,38.41545529522132,38.534522974117706,35695300
2015-01-16,NVDA,0.47893229126930237,0.479412177153921,0.4681347015445058,0.4695743878021576,181512000
2015-01-16,PG,66.64095306396484,66.70667845277906,65.63312476595468,65.69154547651056,8815700
2015-01-16,TSLA,12.871333122253418,12.965999603271484,12.643333435058594,12.713333129882812,54048000
2015-01-16,UNH,88.6634292602539,88.85623333526888,86.88630868664596,87.59883380693961,6045500
2015-01-16,V,58.888755798339844,58.923405151617565,58.09187001594348,58.184261242351994,11137200
2015-01-20,AAPL,24.079788208007812,24.135159317135944,23.58809248858328,23.884880822409823,199599600
2015-01-20,AMZN,14.472000122070312,14.668000221252441,14.319499969482422,14.629500389099121,61502000
2015-01-20,BRK-B,148.6300048828125,150.60000610351562,148.0800018310547,150.27999877929688,4053300
2015-01-20,GOOGL,25.305795669555664,25.58717034639147,25.27750978712287,25.446235019043122,46796000
2015-01-20,HD,79.76284790039062,81.07613214265474,79.06757734524487,80.99115430292184,5331300
2015-01-20,JNJ,74.18302154541016,74.73963379081394,73.42866849036331,74.37344255340209,20460000
2015-01-20,JPM,41.464805603027344,41.97092803934904,41.248958685334735,41.7104250968022,23477700
2015-01-20,MA,78.81163787841797,79.40089866813999,77.81082579272442,78.93322933583333,3540600
2015-01-20,META,75.71113586425781,75.78064998484794,74.30098794573189,75.19474633651272,22821600
2015-01-20,MSFT,39.45301055908203,39.67413293806558,38.75563058400139,39.37646869624335,36161900
2015-01-20,NVDA,0.4803721010684967,0.48493103244673225,0.47437342585474584,0.48229164510063727,140308000
2015-01-20,PG,66.59709930419922,67.03528503611743,66.09318264798465,66.64091620584088,9869900
2015-01-20,TSLA,12.795332908630371,12.941332817077637,12.469332695007324,12.924667358398438,67548000
2015-01-20,UNH,88.53768157958984,89.1747593101209,87.5988210989376,89.02387113279222,6526800
2015-01-20,V,59.32530975341797,59.98360868388425,58.729376838085166,59.182102297814495,14933200
2015-01-21,AAPL,24.26361846923828,24.59805872103091,23.98011699709323,24.13072646769229,194303600
2015-01-21,AMZN,14.862500190734863,15.300000190734863,14.36299991607666,14.482000350952148,201302000
2015-01-21,BRK-B,147.17999267578125,148.42999267578125,146.58999633789062,148.33999633789062,4660700
2015-01-21,GOOGL,25.824378967285156,25.896831490561922,25.288427550358755,25.350458859185682,46356000
2015-01-21,HD,79.9791488647461,80.38858431116084,79.18345267358218,79.60834185035478,5899200
2015-01-21,JNJ,74.62979125976562,74.77626555099626,73.53121731262766,73.64839562808497,11702900
2015-01-21,JPM,41.59877014160156,41.993246749869044,41.077761532647145,41.27128039504635,21842400
2015-01-21,MA,78.30657958984375,78.89584057105307,77.9137389357042,78.3626976444151,3598400
2015-01-21,META,76.20767211914062,76.76379269431955,75.32384642770697,75.63170118896697,25096700
2015-01-21,MSFT,39.05330276489258,39.240405870802014,38.6790997973362,39.070312433090024,39081100
2015-01-21,NVDA,0.48709043860435486,0.48829019622525344,0.4743733053023091,0.47773256371247375,144780000
2015-01-21,PG,66.7324447631836,67.0707767631828,65.92338388115937,66.48972649857632,6974500
2015-01-21,TSLA,13.104666709899902,13.245332717895508,12.633999824523926,12.636667251586914,62295000
2015-01-21,UNH,91.6392822265625,91.7482545557603,88.53769911712311,89.29213375774103,8293700
2015-01-21,V,59.426944732666016,59.96975289302694,58.78481617779194,59.16824647300436,9784000
2015-01-22,AAPL,24.894853591918945,24.91035743649609,24.301275172720366,24.42087698365504,215185600
2015-01-22,AMZN,15.515999794006348,15.612500190734863,15.0,15.0,107252000
2015-01-22,BRK-B,150.14999389648438,150.2100067138672,147.25999450683594,148.00999450683594,5892000
2015-01-22,GOOGL,26.66353988647461,26.739962132444344,25.899811511647165,25.953901500106248,56068000
2015-01-22,HD,81.94136810302734,82.12677164178157,79.9868893449333,80.6358046775092,5804100
2015-01-22,JNJ,75.99203491210938,76.0433014805693,74.3881149182909,74.98866854352298,9036600
2015-01-22,JPM,42.864078521728516,42.96827968191231,41.65087321544144,41.963479535261506,31423500
2015-01-22,MA,78.92388916015625,79.0641914140988,77.16545470080756,77.9698466782712,4796200
2015-01-22,META,77.1113510131836,77.21065580760997,76.14807859666051,76.63467739287881,19519500
2015-01-22,MSFT,40.08235549926758,40.090858708879445,39.18936925398838,39.44450771774507,35898000
2015-01-22,NVDA,0.49548864364624023,0.4969283301213147,0.48301143713906197,0.4880502825942222,159712000
2015-01-22,PG,67.38707733154297,67.43856253899654,66.09994153373707,66.96048240608957,7211200
2015-01-22,TSLA,13.441332817077637,13.549332618713379,13.013333320617676,13.133333206176758,61753500
2015-01-22,UNH,95.43660736083984,95.66294282049697,91.64764688057512,91.99971715619324,8055200
2015-01-22,V,59.500858306884766,59.82423111935181,58.52380365482495,59.004245779418355,11566000
2015-01-23,AAPL,25.023313522338867,25.19385580272566,24.702160060868348,24.87270403104737,185859200
2015-01-23,AMZN,15.619500160217285,15.846500396728516,15.38599967956543,15.404000282287598,89928000
2015-01-23,BRK-B,149.1199951171875,150.0,149.08999633789062,149.99000549316406,3175800
2015-01-23,GOOGL,26.89429473876953,27.065997738833858,26.586619969773757,26.69976539777804,45966000
2015-01-23,HD,81.40059661865234,82.25809599774026,81.35424131851813,82.0495118818153,4072300
2015-01-23,JNJ,74.84949493408203,75.41343263087056,74.6590794927571,75.3914620482281,10126000
2015-01-23,JPM,42.186763763427734,43.072476372345825,42.17187747933646,42.96083350056382,15458300
2015-01-23,MA,78.93326568603516,79.3448171715336,78.38141904509038,78.83037781466054,5012200
2015-01-23,META,77.29010009765625,77.64760340685169,76.50557936783679,77.11134844305853,16746500
2015-01-23,MSFT,40.1248893737793,40.30348602444816,39.80171216476243,40.277973144141896,26211600
2015-01-23,NVDA,0.49692830443382263,0.4978880762983924,0.49188940203153564,0.4959684753616553,120416000
2015-01-23,PG,66.25437927246094,67.07079134990322,66.15875990480944,67.0560780880498,6745700
2015-01-23,TSLA,13.419333457946777,13.566666603088379,13.222000122070312,13.352666854858398,51579000
2015-01-23,UNH,93.88581085205078,95.83058810673901,93.88581085205078,95.2605668564616,5256000
2015-01-23,V,59.660247802734375,60.20536107164565,59.63483615769189,59.71336906682318,6166800
2015-01-26,AAPL,25.049882888793945,25.328953679050635,24.983438589070154,25.19163275595474,222460000
2015-01-26,AMZN,15.482999801635742,15.649999618530273,15.37600040435791,15.590999603271484,63394000
2015-01-26,BRK-B,149.6999969482422,149.72999572753906,148.16000366210938,149.19000244140625,2461400
2015-01-26,GOOGL,26.634756088256836,26.871964134717718,26.403999540318267,26.871964134717718,30932000
2015-01-26,HD,82.1653823852539,82.2735349173915,81.1611021366951,81.3928609306305,4192300
2015-01-26,JNJ,74.8934555053711,75.03260441699243,74.12445144518571,74.55656013821113,8962800
2015-01-26,JPM,42.25374984741211,42.41749613014521,41.82950069602937,41.985802417219155,12577700
2015-01-26,MA,78.19435119628906,79.22322282991036,77.5115576157527,78.84909288028179,5440400
2015-01-26,META,76.9623794555664,77.92565173969695,76.75383714299213,77.43905301035697,19260800
2015-01-26,MSFT,39.98030471801758,40.08236271730814,39.32545039934502,39.97180150687445,42525500
2015-01-26,NVDA,0.49476876854896545,0.49716822678371403,0.4916494671230327,0.49476876854896545,133240000
2015-01-26,PG,65.88661193847656,66.1587454973845,65.2687841388782,66.1587454973845,9371700
2015-01-26,TSLA,13.770000457763672,13.907999992370605,13.403332710266113,13.45533275604248,48517500
2015-01-26,UNH,93.55890655517578,93.88582991556602,92.84638144651665,93.88582991556602,4203400
2015-01-26,V,59.253719329833984,59.42926763044042,58.62314044478742,59.348422647319026,8552400
2015-01-27,AAPL,24.172805786132812,24.912564515082877,24.14844236845593,24.899274302846184,382274800
2015-01-27,AMZN,15.337499618530273,15.51200008392334,15.131500244140625,15.3149995803833,58406000
2015-01-27,BRK-B,147.64999389648438,148.8000030517578,147.5500030517578,148.25,3220300
2015-01-27,GOOGL,25.864076614379883,26.439231075430026,25.847699880264702,26.370748271898552,39148000
2015-01-27,HD,81.2384033203125,81.74053782468172,80.65128504418756,80.94484123531294,4606500
2015-01-27,JNJ,74.76893615722656,75.26695654343861,73.91937525582705,74.57852070634824,10160500
2015-01-27,JPM,41.82951354980469,42.13467536368232,41.502020883703395,41.717867806493935,15220500
2015-01-27,MA,76.48265075683594,77.45540396797126,75.72502861019166,77.26833906185894,5486000
2015-01-27,META,75.25432586669922,76.34669383922281,75.10536487579357,76.1778749185494,20110000
2015-01-27,MSFT,36.280784606933594,36.74003582526155,35.81303017830853,36.52741988095363,169164000
2015-01-27,NVDA,0.4710140824317932,0.4875703602738826,0.47005428204170013,0.48709044577693783,357948000
2015-01-27,PG,63.613929748535156,64.14349511105038,63.26824093625622,64.06258898002906,14417400
2015-01-27,TSLA,13.732000350952148,13.868666648864746,13.553333282470703,13.628000259399414,41715000
2015-01-27,UNH,92.21766662597656,93.25711492519955,92.14221934219377,93.00563250654166,4718300
2015-01-27,V,57.974082946777344,58.62082871755249,57.417416349895774,58.62082871755249,11027600
2015-01-28,AAPL,25.53936767578125,26.161740038857733,25.53936767578125,26.053211457485503,585908400
2015-01-28,AMZN,15.195500373840332,15.575499534606934,15.1899995803833,15.490500450134277,61276000
2015-01-28,BRK-B,144.77999877929688,148.77000427246094,144.77000427246094,148.36000061035156,6388800
2015-01-28,GOOGL,25.429365158081055,26.08739344705384,25.425395441703532,26.05315204036017,35822000
2015-01-28,HD,80.91389465332031,82.99197923037194,80.80574212232374,81.35423164205521,4917300
2015-01-28,JNJ,74.32218933105469,75.38414187492346,74.29289335629224,75.05457193720856,9053200
2015-01-28,JPM,40.75026321411133,42.1867567381155,40.75026321411133,42.14209789327866,24354400
2015-01-28,MA,75.51927185058594,78.14757939712935,75.45379840343763,77.9418036672145,5070200
2015-01-28,META,75.71113586425781,77.10142585253124,75.47280281887322,76.36656120965407,53306400
2015-01-28,MSFT,35.030601501464844,36.39134547936543,35.00508862654093,36.348822939738305,84507100
2015-01-28,NVDA,0.46333569288253784,0.4786922383475498,0.4630957356862914,0.4767726665889495,272728000
2015-01-28,PG,62.628334045410156,63.922826115090004,62.52536365922183,63.71687973124817,14033400
2015-01-28,TSLA,13.291333198547363,13.758000373840332,13.227999687194824,13.740667343139648,47244000
2015-01-28,UNH,90.9183578491211,92.94696066468101,90.90997339578591,92.68710017046665,6633500
2015-01-28,V,56.904640197753906,58.44066678104334,56.89078186248818,58.32979657441727,11430800
2015-01-29,AAPL,26.334503173828125,26.398733871324843,25.59474418351453,25.76307284971998,337745600
2015-01-29,AMZN,15.58899974822998,15.640000343322754,14.966500282287598,15.236499786376953,173132000
2015-01-29,BRK-B,146.2899932861328,146.94000244140625,144.25,145.39999389648438,4461200
2015-01-29,GOOGL,25.469064712524414,25.566329384103877,24.985219351028377,25.4526879769496,79018000
2015-01-29,HD,83.13875579833984,83.23145459494121,80.73621375524444,81.22290011901342,6529300
2015-01-29,JNJ,74.9813232421875,75.03991518705179,73.72894975579918,74.34415400160341,7569300
2015-01-29,JPM,41.435028076171875,41.59877438579024,40.6981753614268,41.13731086872887,20393300
2015-01-29,MA,76.11788177490234,76.27689482105401,74.65875528507947,75.10772112444724,6277200
2015-01-29,META,77.45892333984375,77.47878126859163,73.6952132068467,76.31689923684687,61293500
2015-01-29,MSFT,35.72797393798828,35.82152545183799,34.69041056575057,34.809474949100704,63585300
2015-01-29,NVDA,0.4746134281158447,0.47725281571194134,0.46141637572013766,0.4635759058665505,235340000
2015-01-29,PG,63.01080322265625,63.33442768682704,62.628342538017456,63.09170933869895,12054500
2015-01-29,TSLA,13.680000305175781,13.732000350952148,13.100000381469727,13.404666900634766,53221500
2015-01-29,UNH,91.69796752929688,91.85724020321378,89.4765601316511,90.65851890983654,4912300
2015-01-29,V,57.28343200683594,57.46821797627396,56.62975371059222,57.17487038195982,15668400
2015-01-30,AAPL,25.949125289916992,26.57814046993839,25.880463944643974,26.223765601631076,334982000
2015-01-30,AMZN,17.726499557495117,17.975000381469727,17.03700065612793,17.31599998474121,477122000
2015-01-30,BRK-B,143.91000366210938,146.1999969482422,143.88999938964844,145.57000732421875,6242300
2015-01-30,GOOGL,26.67594337463379,26.951362524844825,25.714706120113835,25.755399020333343,121108000
2015-01-30,HD,80.66669464111328,82.55164901111849,80.63579307345583,82.16538825620735,7000000
2015-01-30,JNJ,73.34078216552734,74.70301404512573,73.30416080594142,74.39541474008995,10676300
2015-01-30,JPM,40.474891662597656,41.30850391967502,40.46744709892772,40.92891351131318,26943700
2015-01-30,MA,76.7258529663086,79.31674585534425,76.22076907671965,78.5965308672736,13332400
2015-01-30,META,75.38343048095703,77.61782266116471,75.22453673365845,77.45892891386613,42649500
2015-01-30,MSFT,34.35874938964844,35.362297241973955,34.31622359115401,35.33678111402471,78004900
